dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha
138,2002,3,Gujarat,Surendranagar,71.8,46.8,652.0
138,2003,3,Gujarat,Surendranagar,83.4,135.2,1621.0
138,2004,3,Gujarat,Surendranagar,65.3,85.5,1309.0
138,2005,3,Gujarat,Surendranagar,67.1,76.7,1143.0
138,2006,3,Gujarat,Surendranagar,50.7,72.6,1432.0
138,2007,3,Gujarat,Surendranagar,51.8,83.7,1616.0
138,2008,3,Gujarat,Surendranagar,41.2,47.4,1150.0
138,2009,3,Gujarat,Surendranagar,40.4,38.8,960.0
138,2010,3,Gujarat,Surendranagar,32.4,43.4,1340.0
138,2011,3,Gujarat,Surendranagar,20.5,42.8,2088.0
138,2012,3,Gujarat,Surendranagar,19.0,14.4,758.0
138,2013,3,Gujarat,Surendranagar,26.66,48.39,1815.0
138,2014,3,Gujarat,Surendranagar,11.03,24.4,2212.0
138,2015,3,Gujarat,Surendranagar,7.59,14.84,1955.0
138,2016,3,Gujarat,Surendranagar,6.25,7.12,1139.0
138,2017,3,Gujarat,Surendranagar,6.63,13.73,2071.0
138,2018,3,Gujarat,Surendranagar,6.69,8.14,1218.0
138,2019,3,Gujarat,Surendranagar,5.38,9.62,1790.0
139,1990,10,Rajasthan,Ajmer,79.94,57.48,719.0
139,1991,10,Rajasthan,Ajmer,67.95,11.44,168.0
139,1992,10,Rajasthan,Ajmer,72.94,44.79,614.0
139,1993,10,Rajasthan,Ajmer,64.46,6.21,96.0
139,1994,10,Rajasthan,Ajmer,65.62,60.89,928.0
139,1995,10,Rajasthan,Ajmer,54.12,7.03,130.0
139,1996,10,Rajasthan,Ajmer,55.41,25.98,469.0
139,1997,10,Rajasthan,Ajmer,56.61,30.37,536.0
139,1998,10,Rajasthan,Ajmer,55.09,6.05,110.0
139,1999,10,Rajasthan,Ajmer,57.96,5.92,102.0
139,2000,10,Rajasthan,Ajmer,64.83,9.49,146.0
139,2001,10,Rajasthan,Ajmer,69.9,74.46,1065.0
139,2002,10,Rajasthan,Ajmer,59.42,0.53,9.0
139,2003,10,Rajasthan,Ajmer,98.5,137.31,1394.0
139,2004,10,Rajasthan,Ajmer,82.17,41.74,508.0
139,2005,10,Rajasthan,Ajmer,84.45,5.79,69.0
139,2006,10,Rajasthan,Ajmer,86.48,70.02,810.0
139,2007,10,Rajasthan,Ajmer,83.56,82.06,982.0
139,2008,10,Rajasthan,Ajmer,83.3,81.6,980.0
139,2009,10,Rajasthan,Ajmer,85.34,6.46,76.0
139,2010,10,Rajasthan,Ajmer,94.32,128.4,1361.0
139,2011,10,Rajasthan,Ajmer,74.55,95.33,1279.0
139,2012,10,Rajasthan,Ajmer,70.49,76.02,1078.0
139,2013,10,Rajasthan,Ajmer,67.91,83.57,1231.0
139,2014,10,Rajasthan,Ajmer,69.44,93.13,1341.0
139,2015,10,Rajasthan,Ajmer,61.25,47.21,771.0
139,2016,10,Rajasthan,Ajmer,61.71,60.53,981.0
139,2017,10,Rajasthan,Ajmer,58.5,69.63,1190.0
139,2018,10,Rajasthan,Ajmer,61.48,102.44,1666.0
139,2019,10,Rajasthan,Ajmer,61.8,94.12,1523.0
140,1990,10,Rajasthan,Alwar,182.61,164.33,900.0
140,1991,10,Rajasthan,Alwar,163.29,114.06,699.0
140,1992,10,Rajasthan,Alwar,184.46,155.55,843.0
140,1993,10,Rajasthan,Alwar,156.21,118.48,758.0
140,1994,10,Rajasthan,Alwar,183.88,223.45,1215.0
140,1995,10,Rajasthan,Alwar,135.15,98.73,731.0
140,1996,10,Rajasthan,Alwar,167.58,138.01,824.0
140,1997,10,Rajasthan,Alwar,166.76,169.27,1015.0
140,1998,10,Rajasthan,Alwar,183.98,225.71,1227.0
140,1999,10,Rajasthan,Alwar,182.63,204.54,1120.0
140,2000,10,Rajasthan,Alwar,199.62,257.77,1291.0
140,2001,10,Rajasthan,Alwar,188.6,349.52,1853.0
140,2002,10,Rajasthan,Alwar,149.75,110.44,737.0
140,2003,10,Rajasthan,Alwar,232.92,402.6,1728.0
140,2004,10,Rajasthan,Alwar,191.98,302.17,1574.0
140,2005,10,Rajasthan,Alwar,219.53,273.94,1248.0
140,2006,10,Rajasthan,Alwar,232.21,417.34,1797.0
140,2007,10,Rajasthan,Alwar,246.41,429.72,1744.0
140,2008,10,Rajasthan,Alwar,226.35,380.46,1681.0
140,2009,10,Rajasthan,Alwar,276.96,312.11,1127.0
140,2010,10,Rajasthan,Alwar,273.15,508.36,1861.0
140,2011,10,Rajasthan,Alwar,267.79,552.94,2065.0
140,2012,10,Rajasthan,Alwar,240.77,477.22,1982.0
140,2013,10,Rajasthan,Alwar,243.19,454.93,1871.0
140,2014,10,Rajasthan,Alwar,250.0,505.04,2020.0
140,2015,10,Rajasthan,Alwar,262.03,467.39,1784.0
140,2016,10,Rajasthan,Alwar,273.59,588.05,2149.0
140,2017,10,Rajasthan,Alwar,275.81,540.06,1958.0
140,2018,10,Rajasthan,Alwar,273.83,569.71,2081.0
140,2019,10,Rajasthan,Alwar,284.58,598.87,2104.0
141,1990,10,Rajasthan,Banswara,0.04,0.02,500.0
141,1991,10,Rajasthan,Banswara,0.03,0.01,333.0
141,1992,10,Rajasthan,Banswara,0.13,0.07,538.0
141,1993,10,Rajasthan,Banswara,0.06,0.02,333.0
141,1994,10,Rajasthan,Banswara,0.02,0.01,500.0
141,1996,10,Rajasthan,Banswara,0.03,0.01,333.0
141,1997,10,Rajasthan,Banswara,0.04,0.02,500.0
141,1998,10,Rajasthan,Banswara,0.02,0.01,500.0
141,1999,10,Rajasthan,Banswara,0.04,0.01,250.0
141,2000,10,Rajasthan,Banswara,0.08,0.04,500.0
141,2001,10,Rajasthan,Banswara,0.11,0.08,727.0
141,2002,10,Rajasthan,Banswara,0.05,0.01,200.0
141,2003,10,Rajasthan,Banswara,0.06,0.07,1167.0
141,2004,10,Rajasthan,Banswara,0.05,0.03,600.0
141,2005,10,Rajasthan,Banswara,0.1,0.04,400.0
141,2006,10,Rajasthan,Banswara,0.09,0.06,667.0
141,2007,10,Rajasthan,Banswara,0.12,0.1,833.0
141,2008,10,Rajasthan,Banswara,0.09,0.08,889.0
141,2009,10,Rajasthan,Banswara,0.17,0.07,412.0
141,2010,10,Rajasthan,Banswara,0.17,0.19,1118.0
141,2011,10,Rajasthan,Banswara,0.1,0.13,1300.0
141,2012,10,Rajasthan,Banswara,0.1,0.1,1000.0
141,2013,10,Rajasthan,Banswara,0.05,0.05,1000.0
141,2014,10,Rajasthan,Banswara,0.12,0.13,1083.0
141,2015,10,Rajasthan,Banswara,0.09,0.07,778.0
141,2016,10,Rajasthan,Banswara,0.07,0.07,1000.0
141,2017,10,Rajasthan,Banswara,0.13,0.11,880.0
141,2018,10,Rajasthan,Banswara,0.15,0.13,892.0
141,2019,10,Rajasthan,Banswara,0.16,0.19,1184.0
142,1990,10,Rajasthan,Barmer,896.31,218.67,244.0
142,1991,10,Rajasthan,Barmer,950.18,42.9,45.0
142,1992,10,Rajasthan,Barmer,1032.51,204.92,198.0
142,1993,10,Rajasthan,Barmer,806.22,14.62,18.0
142,1994,10,Rajasthan,Barmer,931.77,251.78,270.0
142,1995,10,Rajasthan,Barmer,805.99,37.94,47.0
142,1996,10,Rajasthan,Barmer,815.59,109.21,134.0
142,1997,10,Rajasthan,Barmer,882.88,250.55,284.0
142,1998,10,Rajasthan,Barmer,763.92,15.93,21.0
142,1999,10,Rajasthan,Barmer,699.89,21.03,30.0
142,2000,10,Rajasthan,Barmer,911.35,179.48,197.0
142,2001,10,Rajasthan,Barmer,957.67,249.08,260.0
142,2002,10,Rajasthan,Barmer,777.38,5.81,7.0
142,2003,10,Rajasthan,Barmer,1020.18,563.59,552.0
142,2004,10,Rajasthan,Barmer,812.0,182.94,225.0
142,2005,10,Rajasthan,Barmer,921.72,68.96,75.0
142,2006,10,Rajasthan,Barmer,933.27,140.93,151.0
142,2007,10,Rajasthan,Barmer,960.4,166.44,173.0
142,2008,10,Rajasthan,Barmer,1011.4,131.2,130.0
142,2009,10,Rajasthan,Barmer,956.74,18.4,19.0
142,2010,10,Rajasthan,Barmer,945.07,529.02,560.0
142,2011,10,Rajasthan,Barmer,878.74,576.88,656.0
142,2012,10,Rajasthan,Barmer,713.77,300.6,421.0
142,2013,10,Rajasthan,Barmer,863.19,374.41,434.0
142,2014,10,Rajasthan,Barmer,752.05,206.82,275.0
142,2015,10,Rajasthan,Barmer,779.2,112.7,145.0
142,2016,10,Rajasthan,Barmer,795.06,118.86,150.0
142,2017,10,Rajasthan,Barmer,901.1,209.34,232.0
142,2018,10,Rajasthan,Barmer,900.42,126.75,141.0
142,2019,10,Rajasthan,Barmer,952.46,593.7,623.0
143,1990,10,Rajasthan,Bharatpur,85.62,71.07,830.0
143,1991,10,Rajasthan,Bharatpur,69.53,36.2,521.0
143,1992,10,Rajasthan,Bharatpur,80.92,112.5,1390.0
143,1993,10,Rajasthan,Bharatpur,71.07,61.61,867.0
143,1994,10,Rajasthan,Bharatpur,74.83,74.98,1002.0
143,1995,10,Rajasthan,Bharatpur,66.6,52.06,782.0
143,1996,10,Rajasthan,Bharatpur,69.21,78.84,1139.0
143,1997,10,Rajasthan,Bharatpur,86.47,103.29,1195.0
143,1998,10,Rajasthan,Bharatpur,95.55,135.47,1418.0
143,1999,10,Rajasthan,Bharatpur,97.22,143.12,1472.0
143,2000,10,Rajasthan,Bharatpur,124.55,166.93,1340.0
143,2001,10,Rajasthan,Bharatpur,99.2,135.79,1369.0
143,2002,10,Rajasthan,Bharatpur,93.42,33.83,362.0
143,2003,10,Rajasthan,Bharatpur,109.18,182.63,1673.0
143,2004,10,Rajasthan,Bharatpur,92.23,118.26,1282.0
143,2005,10,Rajasthan,Bharatpur,103.47,125.45,1212.0
143,2006,10,Rajasthan,Bharatpur,103.73,160.5,1547.0
143,2007,10,Rajasthan,Bharatpur,111.93,173.32,1548.0
143,2008,10,Rajasthan,Bharatpur,100.15,157.43,1572.0
143,2009,10,Rajasthan,Bharatpur,121.24,193.51,1596.0
143,2010,10,Rajasthan,Bharatpur,122.03,235.02,1926.0
143,2011,10,Rajasthan,Bharatpur,118.16,231.98,1963.0
143,2012,10,Rajasthan,Bharatpur,107.07,176.91,1652.0
143,2013,10,Rajasthan,Bharatpur,102.49,194.12,1894.0
143,2014,10,Rajasthan,Bharatpur,106.99,190.51,1781.0
143,2015,10,Rajasthan,Bharatpur,106.36,173.66,1633.0
143,2016,10,Rajasthan,Bharatpur,114.23,214.0,1873.0
143,2017,10,Rajasthan,Bharatpur,126.93,185.98,1465.0
143,2018,10,Rajasthan,Bharatpur,128.92,226.21,1755.0
143,2019,10,Rajasthan,Bharatpur,135.33,292.66,2162.0
144,1990,10,Rajasthan,Bhilwara,1.86,0.96,516.0
144,1991,10,Rajasthan,Bhilwara,1.13,0.26,230.0
144,1992,10,Rajasthan,Bhilwara,1.82,1.06,582.0
144,1993,10,Rajasthan,Bhilwara,0.97,0.29,299.0
144,1994,10,Rajasthan,Bhilwara,1.15,0.7,609.0
144,1995,10,Rajasthan,Bhilwara,0.72,0.23,319.0
144,1996,10,Rajasthan,Bhilwara,0.85,0.42,494.0
144,1997,10,Rajasthan,Bhilwara,0.87,0.46,529.0
144,1998,10,Rajasthan,Bhilwara,0.88,0.38,432.0
144,1999,10,Rajasthan,Bhilwara,0.89,0.31,348.0
144,2000,10,Rajasthan,Bhilwara,0.86,0.38,442.0
144,2001,10,Rajasthan,Bhilwara,1.29,0.96,744.0
144,2002,10,Rajasthan,Bhilwara,2.33,0.52,223.0
144,2003,10,Rajasthan,Bhilwara,3.58,4.07,1137.0
144,2004,10,Rajasthan,Bhilwara,2.27,1.49,656.0
144,2005,10,Rajasthan,Bhilwara,2.25,0.98,436.0
144,2006,10,Rajasthan,Bhilwara,2.63,4.53,1722.0
144,2007,10,Rajasthan,Bhilwara,2.91,2.86,983.0
144,2008,10,Rajasthan,Bhilwara,2.72,3.94,1449.0
144,2009,10,Rajasthan,Bhilwara,3.17,0.6,189.0
144,2010,10,Rajasthan,Bhilwara,5.11,5.67,1110.0
144,2011,10,Rajasthan,Bhilwara,2.88,2.38,826.0
144,2012,10,Rajasthan,Bhilwara,2.1,3.92,1867.0
144,2013,10,Rajasthan,Bhilwara,2.03,2.49,1227.0
144,2014,10,Rajasthan,Bhilwara,2.1,2.63,1252.0
144,2015,10,Rajasthan,Bhilwara,2.17,1.72,793.0
144,2016,10,Rajasthan,Bhilwara,2.22,3.09,1393.0
144,2017,10,Rajasthan,Bhilwara,2.31,2.49,1080.0
144,2018,10,Rajasthan,Bhilwara,2.25,3.54,1576.0
144,2019,10,Rajasthan,Bhilwara,2.95,1.19,403.0
145,1990,10,Rajasthan,Bikaner,209.64,74.86,357.0
145,1991,10,Rajasthan,Bikaner,163.26,25.01,153.0
145,1992,10,Rajasthan,Bikaner,242.96,219.26,902.0
145,1993,10,Rajasthan,Bikaner,242.82,18.8,77.0
145,1994,10,Rajasthan,Bikaner,284.86,46.42,163.0
145,1995,10,Rajasthan,Bikaner,255.42,53.63,210.0
145,1996,10,Rajasthan,Bikaner,275.63,116.7,423.0
145,1997,10,Rajasthan,Bikaner,239.83,135.14,563.0
145,1998,10,Rajasthan,Bikaner,193.82,72.59,375.0
145,2000,10,Rajasthan,Bikaner,199.28,38.14,191.0
145,2001,10,Rajasthan,Bikaner,274.45,107.24,391.0
145,2002,10,Rajasthan,Bikaner,14.65,2.22,152.0
145,2003,10,Rajasthan,Bikaner,302.07,297.97,986.0
145,2004,10,Rajasthan,Bikaner,146.22,35.19,241.0
145,2005,10,Rajasthan,Bikaner,217.36,38.42,177.0
145,2006,10,Rajasthan,Bikaner,171.92,26.09,152.0
145,2007,10,Rajasthan,Bikaner,202.29,96.37,476.0
145,2008,10,Rajasthan,Bikaner,256.9,155.78,606.0
145,2009,10,Rajasthan,Bikaner,247.15,18.88,76.0
145,2010,10,Rajasthan,Bikaner,252.55,137.65,545.0
145,2011,10,Rajasthan,Bikaner,206.51,200.22,970.0
145,2012,10,Rajasthan,Bikaner,63.44,13.12,207.0
145,2013,10,Rajasthan,Bikaner,118.84,60.1,506.0
145,2014,10,Rajasthan,Bikaner,90.18,50.53,560.0
145,2015,10,Rajasthan,Bikaner,84.85,27.07,319.0
145,2016,10,Rajasthan,Bikaner,117.99,80.35,681.0
145,2017,10,Rajasthan,Bikaner,124.37,60.14,484.0
145,2018,10,Rajasthan,Bikaner,124.13,43.65,352.0
145,2019,10,Rajasthan,Bikaner,92.12,27.45,298.0
146,1990,10,Rajasthan,Bundi,1.45,0.74,510.0
146,1991,10,Rajasthan,Bundi,0.79,0.18,228.0
146,1992,10,Rajasthan,Bundi,0.85,0.49,576.0
146,1993,10,Rajasthan,Bundi,0.54,0.16,296.0
146,1994,10,Rajasthan,Bundi,0.4,0.24,600.0
146,1995,10,Rajasthan,Bundi,0.33,0.1,303.0
146,1996,10,Rajasthan,Bundi,0.52,0.25,481.0
146,1997,10,Rajasthan,Bundi,0.72,0.38,528.0
146,1998,10,Rajasthan,Bundi,0.68,0.29,426.0
146,1999,10,Rajasthan,Bundi,0.47,0.16,340.0
146,2000,10,Rajasthan,Bundi,1.0,0.44,440.0
146,2001,10,Rajasthan,Bundi,1.76,1.31,744.0
146,2002,10,Rajasthan,Bundi,2.52,0.56,222.0
146,2003,10,Rajasthan,Bundi,9.1,10.34,1136.0
146,2004,10,Rajasthan,Bundi,2.08,1.37,659.0
146,2005,10,Rajasthan,Bundi,2.38,1.03,433.0
146,2006,10,Rajasthan,Bundi,2.2,2.05,932.0
146,2007,10,Rajasthan,Bundi,4.1,5.45,1329.0
146,2008,10,Rajasthan,Bundi,2.56,3.14,1227.0
146,2009,10,Rajasthan,Bundi,3.18,2.61,821.0
146,2010,10,Rajasthan,Bundi,4.88,5.42,1111.0
146,2011,10,Rajasthan,Bundi,2.43,3.18,1309.0
146,2012,10,Rajasthan,Bundi,1.93,2.93,1518.0
146,2013,10,Rajasthan,Bundi,1.37,1.24,905.0
146,2014,10,Rajasthan,Bundi,1.6,1.48,925.0
146,2015,10,Rajasthan,Bundi,1.36,1.48,1088.0
146,2016,10,Rajasthan,Bundi,1.13,1.35,1195.0
146,2017,10,Rajasthan,Bundi,0.92,1.57,1706.0
146,2018,10,Rajasthan,Bundi,1.12,1.0,892.0
146,2019,10,Rajasthan,Bundi,1.61,1.92,1186.0
147,1990,10,Rajasthan,Chittorgarh,0.05,0.03,600.0
147,1991,10,Rajasthan,Chittorgarh,0.04,0.01,250.0
147,1992,10,Rajasthan,Chittorgarh,0.17,0.1,588.0
147,1993,10,Rajasthan,Chittorgarh,0.06,0.02,333.0
147,1994,10,Rajasthan,Chittorgarh,0.05,0.03,600.0
147,1995,10,Rajasthan,Chittorgarh,0.11,0.03,273.0
147,1996,10,Rajasthan,Chittorgarh,0.05,0.02,400.0
147,1997,10,Rajasthan,Chittorgarh,0.06,0.03,500.0
147,1998,10,Rajasthan,Chittorgarh,0.04,0.02,500.0
147,2000,10,Rajasthan,Chittorgarh,0.03,0.02,667.0
147,2001,10,Rajasthan,Chittorgarh,0.05,0.04,800.0
147,2002,10,Rajasthan,Chittorgarh,0.04,0.01,250.0
147,2003,10,Rajasthan,Chittorgarh,0.04,0.05,1250.0
147,2004,10,Rajasthan,Chittorgarh,0.03,0.02,667.0
147,2005,10,Rajasthan,Chittorgarh,0.03,0.01,333.0
147,2006,10,Rajasthan,Chittorgarh,0.02,0.01,500.0
147,2007,10,Rajasthan,Chittorgarh,0.03,0.02,667.0
147,2008,10,Rajasthan,Chittorgarh,0.03,0.03,1000.0
147,2009,10,Rajasthan,Chittorgarh,0.01,0.01,1000.0
147,2010,10,Rajasthan,Chittorgarh,0.02,0.02,1000.0
147,2011,10,Rajasthan,Chittorgarh,0.03,0.03,1000.0
147,2012,10,Rajasthan,Chittorgarh,0.02,0.02,1000.0
147,2013,10,Rajasthan,Chittorgarh,0.01,0.01,1000.0
147,2014,10,Rajasthan,Chittorgarh,0.03,0.03,1000.0
147,2015,10,Rajasthan,Chittorgarh,0.06,0.05,833.0
147,2016,10,Rajasthan,Chittorgarh,0.23,0.23,996.0
147,2017,10,Rajasthan,Chittorgarh,0.03,0.03,871.0
147,2018,10,Rajasthan,Chittorgarh,0.07,0.06,894.0
147,2019,10,Rajasthan,Chittorgarh,0.1,0.12,1186.0
148,1990,10,Rajasthan,Churu,398.48,119.12,299.0
148,1991,10,Rajasthan,Churu,412.02,55.17,134.0
148,1992,10,Rajasthan,Churu,427.14,273.59,641.0
148,1993,10,Rajasthan,Churu,401.82,80.01,199.0
148,1994,10,Rajasthan,Churu,444.06,115.21,259.0
148,1995,10,Rajasthan,Churu,428.0,116.19,271.0
148,1996,10,Rajasthan,Churu,487.99,334.11,685.0
148,1997,10,Rajasthan,Churu,480.23,296.85,618.0
148,1998,10,Rajasthan,Churu,440.67,76.5,174.0
148,1999,10,Rajasthan,Churu,402.54,27.68,69.0
148,2000,10,Rajasthan,Churu,422.52,52.28,124.0
148,2001,10,Rajasthan,Churu,483.25,351.59,728.0
148,2002,10,Rajasthan,Churu,294.22,5.23,18.0
148,2003,10,Rajasthan,Churu,455.57,394.43,866.0
148,2004,10,Rajasthan,Churu,404.43,78.28,194.0
148,2005,10,Rajasthan,Churu,427.93,54.95,128.0
148,2006,10,Rajasthan,Churu,430.4,154.86,360.0
148,2007,10,Rajasthan,Churu,418.32,252.84,604.0
148,2008,10,Rajasthan,Churu,427.99,335.07,783.0
148,2009,10,Rajasthan,Churu,407.61,8.58,21.0
148,2010,10,Rajasthan,Churu,402.91,249.73,620.0
148,2011,10,Rajasthan,Churu,404.19,293.96,727.0
148,2012,10,Rajasthan,Churu,275.6,149.71,543.0
148,2013,10,Rajasthan,Churu,326.23,185.27,568.0
148,2014,10,Rajasthan,Churu,299.57,196.02,654.0
148,2015,10,Rajasthan,Churu,289.77,141.63,489.0
148,2016,10,Rajasthan,Churu,258.88,127.43,492.0
148,2017,10,Rajasthan,Churu,266.15,106.08,399.0
148,2018,10,Rajasthan,Churu,265.9,117.85,443.0
148,2019,10,Rajasthan,Churu,257.13,142.6,555.0
149,1990,10,Rajasthan,Dungarpur,0.22,0.11,500.0
149,1991,10,Rajasthan,Dungarpur,0.37,0.09,243.0
149,1992,10,Rajasthan,Dungarpur,0.28,0.16,571.0
149,1993,10,Rajasthan,Dungarpur,0.17,0.05,294.0
149,1994,10,Rajasthan,Dungarpur,0.09,0.05,556.0
149,1995,10,Rajasthan,Dungarpur,0.19,0.06,316.0
149,1996,10,Rajasthan,Dungarpur,0.09,0.04,444.0
149,1997,10,Rajasthan,Dungarpur,0.05,0.03,600.0
149,1998,10,Rajasthan,Dungarpur,0.04,0.02,500.0
149,1999,10,Rajasthan,Dungarpur,0.11,0.04,364.0
149,2000,10,Rajasthan,Dungarpur,0.1,0.04,400.0
149,2001,10,Rajasthan,Dungarpur,0.12,0.09,750.0
149,2002,10,Rajasthan,Dungarpur,0.21,0.05,238.0
149,2003,10,Rajasthan,Dungarpur,0.24,0.27,1125.0
149,2004,10,Rajasthan,Dungarpur,0.15,0.1,667.0
149,2005,10,Rajasthan,Dungarpur,0.18,0.08,444.0
149,2006,10,Rajasthan,Dungarpur,0.13,0.09,692.0
149,2007,10,Rajasthan,Dungarpur,0.13,0.1,769.0
149,2008,10,Rajasthan,Dungarpur,0.1,0.08,800.0
149,2009,10,Rajasthan,Dungarpur,0.21,0.08,381.0
149,2010,10,Rajasthan,Dungarpur,0.15,0.17,1133.0
149,2011,10,Rajasthan,Dungarpur,0.12,0.16,1333.0
149,2012,10,Rajasthan,Dungarpur,0.09,0.08,889.0
149,2013,10,Rajasthan,Dungarpur,0.04,0.04,1000.0
149,2014,10,Rajasthan,Dungarpur,0.02,0.03,1500.0
149,2015,10,Rajasthan,Dungarpur,0.04,0.03,750.0
149,2016,10,Rajasthan,Dungarpur,0.04,0.04,1000.0
149,2017,10,Rajasthan,Dungarpur,0.04,0.03,886.0
149,2018,10,Rajasthan,Dungarpur,0.04,0.03,886.0
149,2019,10,Rajasthan,Dungarpur,0.15,0.18,1187.0
150,1990,10,Rajasthan,Ganganagar,59.5,38.83,653.0
150,1991,10,Rajasthan,Ganganagar,65.81,38.66,587.0
150,1992,10,Rajasthan,Ganganagar,76.32,80.83,1059.0
150,1993,10,Rajasthan,Ganganagar,3.84,14.0,3646.0
150,1994,10,Rajasthan,Ganganagar,10.38,6.29,606.0
150,1995,10,Rajasthan,Ganganagar,5.27,1.68,319.0
150,1996,10,Rajasthan,Ganganagar,3.43,1.68,490.0
150,1997,10,Rajasthan,Ganganagar,2.91,1.55,533.0
150,1998,10,Rajasthan,Ganganagar,1.68,0.72,429.0
150,1999,10,Rajasthan,Ganganagar,1.94,0.66,340.0
150,2000,10,Rajasthan,Ganganagar,2.97,1.31,441.0
150,2001,10,Rajasthan,Ganganagar,8.57,6.38,744.0
150,2002,10,Rajasthan,Ganganagar,1.54,0.34,221.0
150,2003,10,Rajasthan,Ganganagar,16.17,18.37,1136.0
150,2004,10,Rajasthan,Ganganagar,4.47,2.94,658.0
150,2005,10,Rajasthan,Ganganagar,3.8,1.65,434.0
150,2006,10,Rajasthan,Ganganagar,13.49,20.08,1489.0
150,2007,10,Rajasthan,Ganganagar,10.15,18.74,1846.0
150,2008,10,Rajasthan,Ganganagar,18.0,30.94,1719.0
150,2009,10,Rajasthan,Ganganagar,4.36,4.5,1032.0
150,2010,10,Rajasthan,Ganganagar,18.04,20.02,1110.0
150,2011,10,Rajasthan,Ganganagar,5.86,10.73,1831.0
150,2012,10,Rajasthan,Ganganagar,3.28,5.32,1622.0
150,2013,10,Rajasthan,Ganganagar,1.98,2.8,1414.0
150,2014,10,Rajasthan,Ganganagar,2.13,2.66,1249.0
150,2015,10,Rajasthan,Ganganagar,2.01,2.37,1179.0
150,2016,10,Rajasthan,Ganganagar,14.57,17.4,1194.0
150,2017,10,Rajasthan,Ganganagar,9.03,13.14,1455.0
150,2018,10,Rajasthan,Ganganagar,7.69,11.77,1531.0
150,2019,10,Rajasthan,Ganganagar,5.39,7.6,1410.0
151,1990,10,Rajasthan,Jaipur,343.44,234.6,683.0
151,1991,10,Rajasthan,Jaipur,236.69,126.19,533.0
151,1992,10,Rajasthan,Jaipur,244.9,224.74,918.0
151,1993,10,Rajasthan,Jaipur,210.54,120.19,571.0
151,1994,10,Rajasthan,Jaipur,237.38,223.34,941.0
151,1995,10,Rajasthan,Jaipur,191.64,85.2,445.0
151,1996,10,Rajasthan,Jaipur,237.32,162.39,684.0
151,1997,10,Rajasthan,Jaipur,219.08,186.05,849.0
151,1998,10,Rajasthan,Jaipur,204.15,226.63,1110.0
151,1999,10,Rajasthan,Jaipur,205.16,134.91,658.0
151,2000,10,Rajasthan,Jaipur,229.02,138.59,605.0
151,2001,10,Rajasthan,Jaipur,269.97,306.31,1135.0
151,2002,10,Rajasthan,Jaipur,237.58,93.94,395.0
151,2003,10,Rajasthan,Jaipur,330.32,552.51,1673.0
151,2004,10,Rajasthan,Jaipur,268.11,376.78,1405.0
151,2005,10,Rajasthan,Jaipur,278.88,218.45,783.0
151,2006,10,Rajasthan,Jaipur,282.25,329.57,1168.0
151,2007,10,Rajasthan,Jaipur,298.43,450.43,1509.0
151,2008,10,Rajasthan,Jaipur,295.68,455.91,1542.0
151,2009,10,Rajasthan,Jaipur,296.38,240.13,810.0
151,2010,10,Rajasthan,Jaipur,330.66,445.79,1348.0
151,2011,10,Rajasthan,Jaipur,317.29,494.23,1558.0
151,2012,10,Rajasthan,Jaipur,301.5,424.68,1409.0
151,2013,10,Rajasthan,Jaipur,302.96,456.25,1506.0
151,2014,10,Rajasthan,Jaipur,297.16,486.98,1639.0
151,2015,10,Rajasthan,Jaipur,300.1,356.96,1189.0
151,2016,10,Rajasthan,Jaipur,303.97,494.31,1626.0
151,2017,10,Rajasthan,Jaipur,298.58,445.3,1491.0
151,2018,10,Rajasthan,Jaipur,298.2,458.73,1538.0
151,2019,10,Rajasthan,Jaipur,302.1,569.47,1885.0
152,1990,10,Rajasthan,Jaisalmer,98.3,17.78,181.0
152,1991,10,Rajasthan,Jaisalmer,105.61,19.81,188.0
152,1992,10,Rajasthan,Jaisalmer,141.26,81.71,578.0
152,1993,10,Rajasthan,Jaisalmer,134.08,4.7,35.0
152,1994,10,Rajasthan,Jaisalmer,159.5,70.64,443.0
152,1995,10,Rajasthan,Jaisalmer,157.18,8.25,52.0
152,1996,10,Rajasthan,Jaisalmer,176.05,4.72,27.0
152,1997,10,Rajasthan,Jaisalmer,149.76,3.16,21.0
152,1998,10,Rajasthan,Jaisalmer,94.7,0.78,8.0
152,1999,10,Rajasthan,Jaisalmer,66.71,0.89,13.0
152,2000,10,Rajasthan,Jaisalmer,90.12,5.43,60.0
152,2001,10,Rajasthan,Jaisalmer,138.69,25.55,184.0
152,2002,10,Rajasthan,Jaisalmer,11.77,1.49,127.0
152,2003,10,Rajasthan,Jaisalmer,189.15,110.36,583.0
152,2005,10,Rajasthan,Jaisalmer,141.0,26.62,189.0
152,2006,10,Rajasthan,Jaisalmer,101.76,1.86,18.0
152,2007,10,Rajasthan,Jaisalmer,128.86,27.41,213.0
152,2008,10,Rajasthan,Jaisalmer,150.59,3.73,25.0
152,2009,10,Rajasthan,Jaisalmer,161.59,1.12,7.0
152,2010,10,Rajasthan,Jaisalmer,191.21,90.73,475.0
152,2011,10,Rajasthan,Jaisalmer,143.5,73.48,512.0
152,2012,10,Rajasthan,Jaisalmer,56.44,13.04,231.0
152,2013,10,Rajasthan,Jaisalmer,88.81,8.68,98.0
152,2014,10,Rajasthan,Jaisalmer,71.53,5.02,70.0
152,2015,10,Rajasthan,Jaisalmer,93.0,26.28,283.0
